Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2019.0,1.0,13.0,1.2,,,,,,,11.9,35.3
Seletar,2019.0,1.0,14.0,0.4,,,,,,,12.6,42.5
Seletar,2019.0,1.0,15.0,0.0,,,,,,,8.6,25.9
Seletar,2019.0,1.0,16.0,0.0,,,,,,,11.2,31.3
Seletar,2019.0,1.0,17.0,12.0,,,,,,,9.0,37.1
Seletar,2019.0,1.0,18.0,45.8,,,,,,,10.1,40.7
Seletar,2019.0,1.0,19.0,0.0,,,,,,,12.2,35.3
Seletar,2019.0,1.0,20.0,0.0,,,,,,,14.4,37.1
Seletar,2019.0,1.0,21.0,1.4,,,,,,,12.6,38.9
Seletar,2019.0,1.0,22.0,0.0,,,,,,,14.0,40.7
Seletar,2019.0,1.0,23.0,0.2,,,,,,,19.4,50.0
Seletar,2019.0,1.0,24.0,0.0,,,,,,,17.6,40.7
Seletar,2019.0,1.0,25.0,0.0,,,,,,,16.6,38.9
Seletar,2019.0,1.0,26.0,0.0,,,,,,,18.0,37.1
Seletar,2019.0,1.0,27.0,0.0,,,,,,,18.7,42.5
Seletar,2019.0,1.0,28.0,0.6,,,,,,,14.8,42.5
Seletar,2019.0,1.0,29.0,0.0,,,,,,,19.4,42.5
Seletar,2019.0,1.0,30.0,0.0,,,,,,,17.3,42.5
Seletar,2019.0,1.0,31.0,0.0,,,,,,,13.3,33.5
Seletar,2019.0,2.0,1.0,0.0,,,,,,,17.6,44.3
Seletar,2019.0,2.0,2.0,0.0,,,,,,,15.8,35.3
Seletar,2019.0,2.0,3.0,0.0,,,,,,,17.3,37.1
Seletar,2019.0,2.0,4.0,0.0,,,,,,,14.4,33.5
Seletar,2019.0,2.0,5.0,0.0,,,,,,,12.6,35.3
Seletar,2019.0,2.0,6.0,0.0,,,,,,,15.1,35.3
Seletar,2019.0,2.0,7.0,2.8,,,,,,,13.7,37.1
Seletar,2019.0,2.0,8.0,0.0,,,,,,,13.3,29.5
Seletar,2019.0,2.0,9.0,0.0,,,,,,,13.0,33.5
Seletar,2019.0,2.0,10.0,0.0,,,,,,,16.2,40.7
Seletar,2019.0,2.0,11.0,0.0,,,,,,,16.9,42.5
Seletar,2019.0,2.0,12.0,0.0,,,,,,,14.0,37.1
Seletar,2019.0,2.0,13.0,0.0,,,,,,,18.0,46.4
Seletar,2019.0,2.0,14.0,0.0,,,,,,,21.2,42.5
Seletar,2019.0,2.0,15.0,0.0,,,,,,,17.3,35.3
Seletar,2019.0,2.0,16.0,0.0,,,,,,,15.5,33.5
Seletar,2019.0,2.0,17.0,45.0,,,,,,,10.4,70.2
Seletar,2019.0,2.0,18.0,3.2,,,,,,,7.6,33.5
Seletar,2019.0,2.0,19.0,0.0,,,,,,,10.8,29.5
Seletar,2019.0,2.0,20.0,0.0,,,,,,,10.4,31.3
Seletar,2019.0,2.0,21.0,0.0,,,,,,,16.9,38.9
Seletar,2019.0,2.0,22.0,0.0,,,,,,,14.4,33.5
Seletar,2019.0,2.0,23.0,0.0,,,,,,,14.0,33.5
Seletar,2019.0,2.0,24.0,0.0,,,,,,,12.2,33.5
Seletar,2019.0,2.0,25.0,0.0,,,,,,,15.1,31.3
Seletar,2019.0,2.0,26.0,0.2,,,,,,,18.7,42.5
Seletar,2019.0,2.0,27.0,0.2,,,,,,,18.7,42.5
Seletar,2019.0,2.0,28.0,0.0,,,,,,,15.1,40.7
Seletar,2019.0,3.0,1.0,0.0,,,,,,,18.0,42.5
Seletar,2019.0,3.0,2.0,0.0,,,,,,,15.5,37.1
Seletar,2019.0,3.0,3.0,0.0,,,,,,,13.0,35.3
Seletar,2019.0,3.0,4.0,0.0,,,,,,,11.5,29.5
Seletar,2019.0,3.0,5.0,0.0,,,,,,,11.2,24.1
Seletar,2019.0,3.0,6.0,0.0,,,,,,,13.3,31.3
Seletar,2019.0,3.0,7.0,0.0,,,,,,,10.1,27.7
Seletar,2019.0,3.0,8.0,0.0,,,,,,,11.5,31.3
Seletar,2019.0,3.0,9.0,0.0,,,,,,,11.5,31.3
Seletar,2019.0,3.0,10.0,0.0,,,,,,,10.8,35.3
Seletar,2019.0,3.0,11.0,37.2,,,,,,,6.5,59.4
Seletar,2019.0,3.0,12.0,7.8,,,,,,,6.8,31.3
Seletar,2019.0,3.0,13.0,0.0,,,,,,,13.0,35.3
Seletar,2019.0,3.0,14.0,0.0,,,,,,,14.8,33.5
Seletar,2019.0,3.0,15.0,0.0,,,,,,,10.8,35.3
Seletar,2019.0,3.0,16.0,0.0,,,,,,,13.3,35.3
Seletar,2019.0,3.0,17.0,0.0,,,,,,,13.3,31.3
Seletar,2019.0,3.0,18.0,0.0,,,,,,,14.4,35.3
Seletar,2019.0,3.0,19.0,0.0,,,,,,,13.7,35.3
Seletar,2019.0,3.0,20.0,0.0,,,,,,,13.7,31.3
Seletar,2019.0,3.0,21.0,9.9,,,,,,,10.8,35.3
Seletar,2019.0,3.0,22.0,7.0,,,,,,,6.5,29.5
Seletar,2019.0,3.0,23.0,19.6,,,,,,,8.3,37.1
Seletar,2019.0,3.0,24.0,10.4,,,,,,,7.2,35.3
Seletar,2019.0,3.0,25.0,33.2,,,,,,,8.6,37.1
Seletar,2019.0,3.0,26.0,0.0,,,,,,,14.8,37.1
Seletar,2019.0,3.0,27.0,0.0,,,,,,,15.1,33.5
Seletar,2019.0,3.0,28.0,28.6,,,,,,,8.6,55.4
Seletar,2019.0,3.0,29.0,0.0,,,,,,,7.6,24.1
Seletar,2019.0,3.0,30.0,1.6,,,,,,,5.8,38.9
Seletar,2019.0,3.0,31.0,0.0,,,,,,,6.1,22.3
Seletar,2019.0,4.0,1.0,5.4,,,,,,,5.0,33.5
Seletar,2019.0,4.0,2.0,0.0,,,,,,,6.5,27.7
Seletar,2019.0,4.0,3.0,21.6,,,,,,,6.1,50.0
Seletar,2019.0,4.0,4.0,0.0,,,,,,,10.4,35.3
Seletar,2019.0,4.0,5.0,0.0,,,,,,,8.6,33.5
Seletar,2019.0,4.0,6.0,0.0,,,,,,,9.7,35.3
Seletar,2019.0,4.0,7.0,0.0,,,,,,,9.4,29.5
Seletar,2019.0,4.0,8.0,0.0,,,,,,,11.9,31.3
Seletar,2019.0,4.0,9.0,17.8,,,,,,,10.1,31.3
Seletar,2019.0,4.0,10.0,0.4,,,,,,,6.5,29.5
Seletar,2019.0,4.0,11.0,6.8,,,,,,,5.0,27.7
Seletar,2019.0,4.0,12.0,0.2,,,,,,,6.1,33.5
Seletar,2019.0,4.0,13.0,0.0,,,,,,,7.2,29.5
Seletar,2019.0,4.0,14.0,1.2,,,,,,,6.8,35.3
Seletar,2019.0,4.0,15.0,0.0,,,,,,,7.2,38.9
Seletar,2019.0,4.0,16.0,0.0,,,,,,,9.4,27.7
Seletar,2019.0,4.0,17.0,0.0,,,,,,,9.4,27.7
Seletar,2019.0,4.0,18.0,0.0,,,,,,,8.3,29.5
Seletar,2019.0,4.0,19.0,0.8,,,,,,,5.8,46.4
Seletar,2019.0,4.0,20.0,5.0,,,,,,,5.0,24.1
Seletar,2019.0,4.0,21.0,0.0,,,,,,,7.2,27.7
Seletar,2019.0,4.0,22.0,0.4,,,,,,,6.5,35.3
Seletar,2019.0,4.0,23.0,0.0,,,,,,,5.4,33.5
Seletar,2019.0,4.0,24.0,0.0,,,,,,,4.7,24.1
Seletar,2019.0,4.0,25.0,7.2,,,,,,,5.0,40.7
Seletar,2019.0,4.0,26.0,44.0,,,,,,,4.7,44.3
Seletar,2019.0,4.0,27.0,4.0,,,,,,,6.1,22.3
Seletar,2019.0,4.0,28.0,0.8,,,,,,,7.9,46.4
Seletar,2019.0,4.0,29.0,27.6,,,,,,,9.0,33.5
Seletar,2019.0,4.0,30.0,0.0,,,,,,,6.1,27.7
Seletar,2019.0,5.0,1.0,0.0,,,,,,,5.4,22.3
Seletar,2019.0,5.0,2.0,5.8,,,,,,,4.7,25.9
Seletar,2019.0,5.0,3.0,3.0,,,,,,,6.5,29.5
Seletar,2019.0,5.0,4.0,11.8,,,,,,,4.7,29.5
Seletar,2019.0,5.0,5.0,0.0,,,,,,,8.3,35.3
Seletar,2019.0,5.0,6.0,0.0,,,,,,,7.9,37.1
Seletar,2019.0,5.0,7.0,4.4,,,,,,,6.5,42.5
Seletar,2019.0,5.0,8.0,28.4,,,,,,,7.6,53.6
Seletar,2019.0,5.0,9.0,0.0,,,,,,,6.1,31.3
Seletar,2019.0,5.0,10.0,22.0,,,,,,,8.6,63.0
Seletar,2019.0,5.0,11.0,21.0,,,,,,,4.7,33.5
Seletar,2019.0,5.0,12.0,0.0,,,,,,,4.0,29.5
Seletar,2019.0,5.0,13.0,4.8,,,,,,,5.0,35.3
Seletar,2019.0,5.0,14.0,2.0,,,,,,,7.2,29.5
Seletar,2019.0,5.0,15.0,5.6,,,,,,,6.5,35.3
Seletar,2019.0,5.0,16.0,0.0,,,,,,,5.4,37.1
Seletar,2019.0,5.0,17.0,0.2,,,,,,,7.6,31.3
Seletar,2019.0,5.0,18.0,0.0,,,,,,,8.3,29.5
Seletar,2019.0,5.0,19.0,1.0,,,,,,,5.8,44.3
Seletar,2019.0,5.0,20.0,0.0,,,,,,,7.9,38.9
Seletar,2019.0,5.0,21.0,0.0,,,,,,,7.2,35.3
Seletar,2019.0,5.0,22.0,6.0,,,,,,,5.8,42.5
Seletar,2019.0,5.0,23.0,0.0,,,,,,,9.0,35.3
Seletar,2019.0,5.0,24.0,0.0,,,,,,,8.6,29.5
Seletar,2019.0,5.0,25.0,0.0,,,,,,,10.4,35.3
Seletar,2019.0,5.0,26.0,0.0,,,,,,,8.6,29.5
Seletar,2019.0,5.0,27.0,0.0,,,,,,,10.1,40.7
Seletar,2019.0,5.0,28.0,0.0,,,,,,,11.5,38.9
Seletar,2019.0,5.0,29.0,18.2,,,,,,,6.1,29.5
Seletar,2019.0,5.0,30.0,1.2,,,,,,,4.7,37.1
Seletar,2019.0,5.0,31.0,0.0,,,,,,,6.5,27.7
Seletar,2019.0,6.0,1.0,6.4,,,,,,,6.8,35.3
Seletar,2019.0,6.0,2.0,11.2,,,,,,,5.8,37.1
Seletar,2019.0,6.0,3.0,26.2,,,,,,,4.3,35.3
Seletar,2019.0,6.0,4.0,4.2,,,,,,,5.4,24.1
Seletar,2019.0,6.0,5.0,0.0,,,,,,,5.8,27.7
Seletar,2019.0,6.0,6.0,4.6,,,,,,,5.8,24.1
Seletar,2019.0,6.0,7.0,28.4,,,,,,,4.7,31.3
Seletar,2019.0,6.0,8.0,0.2,,,,,,,5.8,27.7
Seletar,2019.0,6.0,9.0,3.8,,,,,,,6.5,29.5
Seletar,2019.0,6.0,10.0,0.0,,,,,,,9.7,27.7
Seletar,2019.0,6.0,11.0,51.2,,,,,,,9.0,42.5
Seletar,2019.0,6.0,12.0,16.0,,,,,,,10.8,35.3
Seletar,2019.0,6.0,13.0,1.2,,,,,,,8.3,24.1
Seletar,2019.0,6.0,14.0,0.8,,,,,,,7.9,25.9
Seletar,2019.0,6.0,15.0,0.2,,,,,,,6.8,29.5
Seletar,2019.0,6.0,16.0,0.0,,,,,,,11.9,33.5
Seletar,2019.0,6.0,17.0,0.0,,,,,,,9.7,29.5
Seletar,2019.0,6.0,18.0,2.6,,,,,,,5.8,20.5
Seletar,2019.0,6.0,19.0,0.0,,,,,,,5.8,22.3
Seletar,2019.0,6.0,20.0,3.0,,,,,,,7.2,29.5
Seletar,2019.0,6.0,21.0,18.8,,,,,,,6.8,24.1
Seletar,2019.0,6.0,22.0,23.0,,,,,,,6.1,63.0
Seletar,2019.0,6.0,23.0,0.0,,,,,,,8.6,33.5
Seletar,2019.0,6.0,24.0,3.4,,,,,,,9.4,38.9
Seletar,2019.0,6.0,25.0,0.0,,,,,,,12.2,35.3
Seletar,2019.0,6.0,26.0,4.4,,,,,,,7.9,46.4
Seletar,2019.0,6.0,27.0,0.0,,,,,,,8.6,27.7
Seletar,2019.0,6.0,28.0,0.0,,,,,,,11.9,35.3
Seletar,2019.0,6.0,29.0,2.2,,,,,,,10.1,35.3
Seletar,2019.0,6.0,30.0,0.0,,,,,,,9.4,33.5
Seletar,2019.0,7.0,1.0,1.4,,,,,,,11.5,33.5
Seletar,2019.0,7.0,2.0,0.0,,,,,,,12.2,35.3
Seletar,2019.0,7.0,3.0,0.2,,,,,,,9.0,51.8
Seletar,2019.0,7.0,4.0,0.6,,,,,,,10.1,33.5
Seletar,2019.0,7.0,5.0,0.0,,,,,,,11.2,33.5
Seletar,2019.0,7.0,6.0,2.4,,,,,,,7.9,35.3
Seletar,2019.0,7.0,7.0,16.6,,,,,,,4.7,31.3
Seletar,2019.0,7.0,8.0,9.6,,,,,,,6.5,50.0
Seletar,2019.0,7.0,9.0,26.4,,,,,,,6.5,40.7
Seletar,2019.0,7.0,10.0,0.0,,,,,,,12.2,31.3
Seletar,2019.0,7.0,11.0,0.0,,,,,,,11.5,31.3
Seletar,2019.0,7.0,12.0,0.0,,,,,,,10.8,31.3
Seletar,2019.0,7.0,13.0,0.0,,,,,,,11.9,31.3
Seletar,2019.0,7.0,14.0,0.0,,,,,,,12.2,31.3
Seletar,2019.0,7.0,15.0,3.0,,,,,,,7.9,42.5
Seletar,2019.0,7.0,16.0,4.8,,,,,,,11.5,38.9
Seletar,2019.0,7.0,17.0,0.0,,,,,,,11.9,40.7
Seletar,2019.0,7.0,18.0,0.0,,,,,,,14.8,35.3
Seletar,2019.0,7.0,19.0,0.0,,,,,,,13.3,31.3
Seletar,2019.0,7.0,20.0,0.0,,,,,,,10.1,25.9
Seletar,2019.0,7.0,21.0,0.0,,,,,,,6.1,25.9
Seletar,2019.0,7.0,22.0,0.0,,,,,,,7.9,35.3
Seletar,2019.0,7.0,23.0,3.6,,,,,,,6.8,40.7
Seletar,2019.0,7.0,24.0,0.2,,,,,,,10.4,33.5
Seletar,2019.0,7.0,25.0,0.0,,,,,,,10.1,25.9
Seletar,2019.0,7.0,26.0,0.0,,,,,,,9.0,25.9
Seletar,2019.0,7.0,27.0,0.0,,,,,,,9.4,35.3
Seletar,2019.0,7.0,28.0,0.0,,,,,,,11.5,35.3
Seletar,2019.0,7.0,29.0,0.0,,,,,,,12.6,35.3
Seletar,2019.0,7.0,30.0,0.4,,,,,,,13.0,35.3
Seletar,2019.0,7.0,31.0,0.0,,,,,,,16.2,40.7
Seletar,2019.0,8.0,1.0,0.0,,,,,,,11.9,35.3
Seletar,2019.0,8.0,2.0,0.0,,,,,,,15.1,37.1
Seletar,2019.0,8.0,3.0,0.0,,,,,,,12.6,33.5
Seletar,2019.0,8.0,4.0,0.0,,,,,,,14.8,37.1
Seletar,2019.0,8.0,5.0,0.2,,,,,,,14.0,33.5
Seletar,2019.0,8.0,6.0,0.0,,,,,,,12.6,33.5
Seletar,2019.0,8.0,7.0,0.0,,,,,,,12.2,27.7
Seletar,2019.0,8.0,8.0,0.0,,,,,,,14.4,40.7
Seletar,2019.0,8.0,9.0,0.0,,,,,,,15.1,37.1
Seletar,2019.0,8.0,10.0,0.0,,,,,,,14.8,35.3
Seletar,2019.0,8.0,11.0,0.0,,,,,,,14.4,35.3
Seletar,2019.0,8.0,12.0,0.0,,,,,,,14.4,35.3
Seletar,2019.0,8.0,13.0,0.0,,,,,,,13.7,33.5
Seletar,2019.0,8.0,14.0,5.8,,,,,,,11.5,42.5
Seletar,2019.0,8.0,15.0,0.0,,,,,,,11.5,37.1
Seletar,2019.0,8.0,16.0,0.0,,,,,,,14.0,40.7
Seletar,2019.0,8.0,17.0,3.2,,,,,,,13.0,38.9
Seletar,2019.0,8.0,18.0,0.0,,,,,,,14.0,35.3
Seletar,2019.0,8.0,19.0,0.0,,,,,,,12.6,33.5
Seletar,2019.0,8.0,20.0,0.0,,,,,,,15.1,38.9
Seletar,2019.0,8.0,21.0,0.0,,,,,,,14.0,38.9
Seletar,2019.0,8.0,22.0,0.0,,,,,,,13.3,40.7
Seletar,2019.0,8.0,23.0,0.0,,,,,,,14.8,37.1
Seletar,2019.0,8.0,24.0,0.0,,,,,,,13.0,37.1
Seletar,2019.0,8.0,25.0,0.0,,,,,,,9.7,42.5
Seletar,2019.0,8.0,26.0,60.4,,,,,,,8.3,50.0
Seletar,2019.0,8.0,27.0,0.0,,,,,,,8.3,38.9
Seletar,2019.0,8.0,28.0,0.0,,,,,,,8.3,27.7
Seletar,2019.0,8.0,29.0,0.2,,,,,,,13.7,38.9
Seletar,2019.0,8.0,30.0,7.6,,,,,,,15.5,48.2
Seletar,2019.0,8.0,31.0,0.0,,,,,,,12.2,29.5
Seletar,2019.0,9.0,1.0,0.0,,,,,,,9.7,40.7
Seletar,2019.0,9.0,2.0,0.0,,,,,,,12.2,33.5
Seletar,2019.0,9.0,3.0,0.0,,,,,,,12.2,35.3
Seletar,2019.0,9.0,4.0,50.0,,,,,,,10.1,31.3
Seletar,2019.0,9.0,5.0,0.0,,,,,,,13.0,35.3
Seletar,2019.0,9.0,6.0,0.0,,,,,,,12.2,33.5
Seletar,2019.0,9.0,7.0,0.0,,,,,,,13.7,33.5
Seletar,2019.0,9.0,8.0,0.0,,,,,,,13.3,33.5
Seletar,2019.0,9.0,9.0,0.0,,,,,,,11.5,29.5
Seletar,2019.0,9.0,10.0,0.0,,,,,,,13.7,37.1
Seletar,2019.0,9.0,11.0,0.0,,,,,,,11.2,29.5
Seletar,2019.0,9.0,12.0,0.0,,,,,,,8.6,31.3
Seletar,2019.0,9.0,13.0,0.0,,,,,,,10.8,27.7
Seletar,2019.0,9.0,14.0,4.6,,,,,,,11.5,29.5
Seletar,2019.0,9.0,15.0,0.0,,,,,,,11.2,27.7
Seletar,2019.0,9.0,16.0,0.0,,,,,,,10.8,27.7
Seletar,2019.0,9.0,17.0,0.0,,,,,,,11.9,29.5
Seletar,2019.0,9.0,18.0,0.0,,,,,,,13.0,37.1
Seletar,2019.0,9.0,19.0,0.0,,,,,,,11.9,35.3
Seletar,2019.0,9.0,20.0,0.0,,,,,,,11.9,29.5
Seletar,2019.0,9.0,21.0,0.0,,,,,,,13.3,42.5
Seletar,2019.0,9.0,22.0,0.0,,,,,,,13.7,31.3
Seletar,2019.0,9.0,23.0,0.0,,,,,,,11.5,37.1
Seletar,2019.0,9.0,24.0,0.0,,,,,,,11.5,33.5
Seletar,2019.0,9.0,25.0,43.2,,,,,,,6.1,37.1
Seletar,2019.0,9.0,26.0,0.0,,,,,,,6.8,25.9
Seletar,2019.0,9.0,27.0,0.0,,,,,,,7.2,35.3
Seletar,2019.0,9.0,28.0,0.0,,,,,,,5.8,31.3
Seletar,2019.0,9.0,29.0,18.2,,,,,,,5.4,40.7
Seletar,2019.0,9.0,30.0,47.6,,,,,,,7.6,46.4
Seletar,2019.0,10.0,1.0,7.2,,,,,,,6.8,37.1
Seletar,2019.0,10.0,2.0,3.2,,,,,,,6.8,42.5
Seletar,2019.0,10.0,3.0,0.0,,,,,,,6.8,24.1
Seletar,2019.0,10.0,4.0,24.2,,,,,,,6.8,38.9
Seletar,2019.0,10.0,5.0,0.0,,,,,,,9.7,37.1
Seletar,2019.0,10.0,6.0,0.4,,,,,,,7.9,42.5
Seletar,2019.0,10.0,7.0,24.0,,,,,,,7.2,48.2
Seletar,2019.0,10.0,8.0,0.8,,,,,,,5.4,29.5
Seletar,2019.0,10.0,9.0,0.2,,,,,,,6.8,25.9
Seletar,2019.0,10.0,10.0,0.4,,,,,,,5.8,22.3
Seletar,2019.0,10.0,11.0,0.0,,,,,,,8.6,29.5
Seletar,2019.0,10.0,12.0,0.8,,,,,,,5.4,40.7
Seletar,2019.0,10.0,13.0,0.6,,,,,,,7.2,31.3
Seletar,2019.0,10.0,14.0,0.0,,,,,,,7.2,37.1
Seletar,2019.0,10.0,15.0,0.0,,,,,,,6.8,27.7
Seletar,2019.0,10.0,16.0,0.4,,,,,,,7.9,33.5
Seletar,2019.0,10.0,17.0,27.8,,,,,,,5.4,46.4
Seletar,2019.0,10.0,18.0,3.2,,,,,,,5.8,29.5
Seletar,2019.0,10.0,19.0,0.0,,,,,,,7.2,37.1
Seletar,2019.0,10.0,20.0,0.0,,,,,,,7.6,35.3
Seletar,2019.0,10.0,21.0,0.2,,,,,,,6.5,33.5
Seletar,2019.0,10.0,22.0,15.6,,,,,,,6.1,27.7
Seletar,2019.0,10.0,23.0,20.6,,,,,,,6.5,42.5
Seletar,2019.0,10.0,24.0,0.4,,,,,,,6.5,33.5
Seletar,2019.0,10.0,25.0,0.0,,,,,,,6.8,25.9
Seletar,2019.0,10.0,26.0,5.2,,,,,,,4.7,29.5
Seletar,2019.0,10.0,27.0,20.6,,,,,,,7.2,37.1
Seletar,2019.0,10.0,28.0,0.8,,,,,,,5.8,29.5
Seletar,2019.0,10.0,29.0,0.0,,,,,,,6.5,22.3
Seletar,2019.0,10.0,30.0,26.8,,,,,,,6.1,40.7
Seletar,2019.0,10.0,31.0,0.2,,,,,,,4.7,31.3
Seletar,2019.0,11.0,1.0,11.0,,,,,,,8.3,46.4
Seletar,2019.0,11.0,2.0,0.0,,,,,,,6.5,27.7
Seletar,2019.0,11.0,3.0,0.0,,,,,,,5.8,31.3
Seletar,2019.0,11.0,4.0,1.2,,,,,,,4.7,31.3
Seletar,2019.0,11.0,5.0,14.2,,,,,,,5.8,50.0
Seletar,2019.0,11.0,6.0,0.0,,,,,,,8.3,27.7
Seletar,2019.0,11.0,7.0,0.0,,,,,,,7.9,24.1
Seletar,2019.0,11.0,8.0,7.6,,,,,,,7.6,57.2
Seletar,2019.0,11.0,9.0,0.0,,,,,,,6.1,33.5
Seletar,2019.0,11.0,10.0,0.0,,,,,,,6.8,38.9
Seletar,2019.0,11.0,11.0,0.2,,,,,,,6.1,27.7
Seletar,2019.0,11.0,12.0,13.2,,,,,,,4.0,35.3
Seletar,2019.0,11.0,13.0,0.6,,,,,,,5.4,20.5
Seletar,2019.0,11.0,14.0,0.0,,,,,,,9.0,29.5
Seletar,2019.0,11.0,15.0,0.8,,,,,,,6.8,29.5
Seletar,2019.0,11.0,16.0,0.0,,,,,,,5.4,27.7
Seletar,2019.0,11.0,17.0,0.0,,,,,,,7.9,33.5
Seletar,2019.0,11.0,18.0,8.2,,,,,,,5.4,53.6
Seletar,2019.0,11.0,19.0,0.0,,,,,,,6.8,35.3
Seletar,2019.0,11.0,20.0,7.0,,,,,,,6.5,37.1
Seletar,2019.0,11.0,21.0,0.2,,,,,,,7.9,25.9
Seletar,2019.0,11.0,22.0,1.0,,,,,,,7.2,31.3
Seletar,2019.0,11.0,23.0,0.0,,,,,,,7.2,35.3
Seletar,2019.0,11.0,24.0,32.0,,,,,,,6.5,31.3
Seletar,2019.0,11.0,25.0,0.2,,,,,,,6.5,35.3
Seletar,2019.0,11.0,26.0,0.0,,,,,,,13.0,37.1
Seletar,2019.0,11.0,27.0,1.6,,,,,,,7.6,44.3
Seletar,2019.0,11.0,28.0,8.8,,,,,,,8.6,27.7
Seletar,2019.0,11.0,29.0,40.2,,,,,,,6.5,53.6
Seletar,2019.0,11.0,30.0,0.0,,,,,,,6.5,27.7
Seletar,2019.0,12.0,1.0,0.0,,,,,,,6.8,31.3
Seletar,2019.0,12.0,2.0,25.2,,,,,,,7.9,33.5
Seletar,2019.0,12.0,3.0,0.0,,,,,,,16.2,40.7
Seletar,2019.0,12.0,4.0,0.0,,,,,,,18.0,44.3
Seletar,2019.0,12.0,5.0,0.0,,,,,,,14.4,37.1
Seletar,2019.0,12.0,6.0,0.0,,,,,,,17.6,40.7
Seletar,2019.0,12.0,7.0,0.0,,,,,,,20.5,48.2
Seletar,2019.0,12.0,8.0,0.0,,,,,,,12.2,37.1
Seletar,2019.0,12.0,9.0,74.2,,,,,,,11.2,33.5
Seletar,2019.0,12.0,10.0,7.2,,,,,,,6.8,31.3
Seletar,2019.0,12.0,11.0,51.6,,,,,,,11.2,35.3
Seletar,2019.0,12.0,12.0,0.8,,,,,,,18.0,46.4
Seletar,2019.0,12.0,13.0,26.0,,,,,,,6.5,38.9
Seletar,2019.0,12.0,14.0,47.2,,,,,,,4.3,16.6
Seletar,2019.0,12.0,15.0,34.4,,,,,,,5.8,27.7
Seletar,2019.0,12.0,16.0,0.0,,,,,,,7.9,24.1
Seletar,2019.0,12.0,17.0,4.4,,,,,,,4.0,25.9
Seletar,2019.0,12.0,18.0,1.6,,,,,,,5.0,27.7
Seletar,2019.0,12.0,19.0,0.0,,,,,,,9.7,33.5
Seletar,2019.0,12.0,20.0,1.2,,,,,,,13.3,37.1
Seletar,2019.0,12.0,21.0,0.0,,,,,,,11.9,31.3
Seletar,2019.0,12.0,22.0,0.0,,,,,,,10.1,27.7
Seletar,2019.0,12.0,23.0,31.8,,,,,,,9.7,27.7
Seletar,2019.0,12.0,24.0,0.0,,,,,,,14.8,40.7
Seletar,2019.0,12.0,25.0,0.2,,,,,,,11.2,35.3
Seletar,2019.0,12.0,26.0,0.0,,,,,,,12.6,27.7
Seletar,2019.0,12.0,27.0,0.0,,,,,,,15.1,33.5
Seletar,2019.0,12.0,28.0,0.0,,,,,,,16.6,37.1
Seletar,2019.0,12.0,29.0,0.0,,,,,,,16.9,38.9
Seletar,2019.0,12.0,30.0,0.0,,,,,,,15.1,33.5
Seletar,2019.0,12.0,31.0,0.0,,,,,,,15.1,35.3
Seletar,2020.0,1.0,1.0,0.0,,,,,,,15.5,46.4
Seletar,2020.0,1.0,2.0,0.0,,,,,,,15.5,44.3
Seletar,2020.0,1.0,3.0,0.0,,,,,,,17.3,40.7
Seletar,2020.0,1.0,4.0,0.4,,,,,,,17.3,46.4
Seletar,2020.0,1.0,5.0,0.0,,,,,,,16.9,42.5
Seletar,2020.0,1.0,6.0,17.8,,,,,,,12.2,44.3
Seletar,2020.0,1.0,7.0,1.8,,,,,,,12.6,37.1
Seletar,2020.0,1.0,8.0,4.0,,,,,,,16.2,48.2
Seletar,2020.0,1.0,9.0,1.6,,,,,,,16.6,40.7
Seletar,2020.0,1.0,10.0,0.4,,,,,,,10.4,37.1
Seletar,2020.0,1.0,11.0,0.0,,,,,,,10.1,25.9
Seletar,2020.0,1.0,12.0,0.0,,,,,,,10.1,29.5
Seletar,2020.0,1.0,13.0,0.0,,,,,,,14.8,37.1
Seletar,2020.0,1.0,14.0,0.0,,,,,,,16.9,37.1
Seletar,2020.0,1.0,15.0,0.0,,,,,,,14.8,35.3
Seletar,2020.0,1.0,16.0,0.0,,,,,,,14.8,33.5
Seletar,2020.0,1.0,17.0,0.0,,,,,,,15.5,33.5
Seletar,2020.0,1.0,18.0,0.0,,,,,,,13.3,35.3
Seletar,2020.0,1.0,19.0,0.0,,,,,,,16.2,35.3
Seletar,2020.0,1.0,20.0,0.0,,,,,,,17.6,38.9
Seletar,2020.0,1.0,21.0,7.6,,,,,,,14.4,50.0
Seletar,2020.0,1.0,22.0,0.0,,,,,,,19.1,38.9
Seletar,2020.0,1.0,23.0,0.0,,,,,,,16.6,38.9
Seletar,2020.0,1.0,24.0,0.0,,,,,,,17.3,37.1
Seletar,2020.0,1.0,25.0,0.0,,,,,,,14.8,33.5
Seletar,2020.0,1.0,26.0,0.0,,,,,,,12.6,33.5
Seletar,2020.0,1.0,27.0,17.8,,,,,,,10.8,25.9
Seletar,2020.0,1.0,28.0,0.0,,,,,,,11.9,29.5
Seletar,2020.0,1.0,29.0,60.8,,,,,,,9.0,38.9
Seletar,2020.0,1.0,30.0,0.0,,,,,,,11.9,35.3
Seletar,2020.0,1.0,31.0,0.0,,,,,,,18.7,38.9
Seletar,2020.0,2.0,1.0,0.0,,,,,,,20.9,44.3
